id,message_id,sender,receiver,message,doc,is_viewed,for_approval,view_datetime,is_deleted,create_date,modify_date
482,284,38860,40325,RGpXWlZxVGxOT25vSDZ6YUFpa0R4dz09,,1,1,,0,2026-06-11 13:06:44,2026-06-11 13:06:44
483,284,38860,40325,NXJ2Z3ZjSU1oRlQ1Q0ZDVHljdnJJQT09,,1,1,,0,2026-06-11 13:07:29,2026-06-11 13:07:29
484,282,38872,40325,RGpXWlZxVGxOT25vSDZ6YUFpa0R4dz09,,1,1,,0,2026-06-11 13:07:37,2026-06-11 13:07:37
485,284,38860,40325,NXJ2Z3ZjSU1oRlQ1Q0ZDVHljdnJJQT09,,1,1,,0,2026-06-11 13:08:01,2026-06-11 13:08:01
486,282,38872,40325,NXJ2Z3ZjSU1oRlQ1Q0ZDVHljdnJJQT09,,1,1,,0,2026-06-11 13:08:08,2026-06-11 13:08:08
487,285,40325,40085,UUdOcUl0bk9IVDY0KzRpa092VnBOQT09,,0,1,,0,2026-06-11 13:08:41,2026-06-11 13:08:41
488,286,40325,40325,UUdOcUl0bk9IVDY0KzRpa092VnBOQT09,,1,1,,0,2026-06-11 15:29:01,2026-06-11 15:29:01
489,284,38860,40325,UW1VWk8wUTc5d0szRXVFQlE3TjAvUT09,,1,1,,0,2026-06-11 15:55:04,2026-06-11 15:55:04
490,288,40326,40326,UW1VWk8wUTc5d0szRXVFQlE3TjAvUT09,,1,1,,0,2026-06-11 16:49:03,2026-06-11 16:49:03
491,250,38872,18,dmg5MTB3RDQveFBkdTlxUDB4ZUQ1QT09,,1,1,,0,2026-06-11 17:45:29,2026-06-11 17:45:29
492,250,38872,18,RVlzakhFYmVCUGdCTnhsR2NtMmVhUT09,,1,1,,0,2026-06-11 17:45:43,2026-06-11 17:45:43
493,250,18,38872,QlYyZEFnRG5aY0p0NHNMemp6ekREQT09,,1,1,,0,2026-06-11 17:46:01,2026-06-11 17:46:01
494,250,38872,18,M3ZkdVhCWEMwZDAyRmNrWGVSaVNVUT09,,1,1,,0,2026-06-11 17:46:11,2026-06-11 17:46:11
495,250,18,38872,QlBCbWhHY0MzZmNWVEpXK2d6R1k1Zz09,,1,1,,0,2026-06-11 17:46:19,2026-06-11 17:46:19
496,284,40325,38860,SUQ3bk5tWWFrMWtmNHJmN3k3Y1d3Zz09,,1,1,,0,2026-06-11 18:36:56,2026-06-11 18:36:56
497,151,38860,38872,WGVodGZKWkRuUVNjeFFQeE5tTUZIQT09,,1,1,,0,2026-06-12 11:55:42,2026-06-12 11:55:42
498,264,40279,40083,M25QRWdRdmcrTk5hcmNDeEgvOURYQT09,,1,1,,0,2026-06-12 14:46:43,2026-06-12 14:46:43
499,264,40083,40279,UVBBTDhVcURianJmRGNuRHVkU2ZxUT09,,1,1,,0,2026-06-12 14:46:58,2026-06-12 14:46:58
500,264,40083,40279,c1BEb01IUWdmNEhid2M5RXc0dXVsdz09,,1,1,,0,2026-06-12 14:48:46,2026-06-12 14:48:46
501,264,40279,40083,SllFVldleTc0Z2hMSkxUSTZhSVBDQT09,,1,1,,0,2026-06-12 14:49:02,2026-06-12 14:49:02
502,264,40083,40279,MVFJUWJ6ZWFPUWo1bXIzSmZvaUUxQT09,,1,1,,0,2026-06-12 14:49:06,2026-06-12 14:49:06
503,291,39256,38860,eTV3MUpzYnZGbDVrWVpRdkxTS0h1QT09,,1,1,,0,2026-06-12 15:12:18,2026-06-12 15:12:18
504,291,38860,39256,UUdOcUl0bk9IVDY0KzRpa092VnBOQT09,,1,1,,0,2026-06-12 15:12:32,2026-06-12 15:12:32
505,227,39256,39256,bkdpOFZkdHpHNW5jUUxmNnd1ajR1UT09,,1,1,,0,2026-06-12 15:12:48,2026-06-12 15:12:48
506,227,39256,39256,Y1E1T3hqcnZyQlpzdkUrRkhQY0pLQT09,,1,1,,0,2026-06-12 15:13:22,2026-06-12 15:13:22
507,227,39256,39256,T2RXSitwa2xjZFMwQUIzVHZoamlzUT09,,1,1,,0,2026-06-12 15:13:28,2026-06-12 15:13:28
508,227,39256,39256,Wml2ZHgyWlNaallxNmxWR3VKVzFaUT09,,0,1,,0,2026-06-12 15:13:49,2026-06-12 15:13:49
509,292,40340,40279,VWw3RjNHNmpUZ2I2THd4OFhPc1JYQT09,,1,1,,0,2026-06-12 16:47:31,2026-06-12 16:47:31
510,292,40340,40279,a0ZRWXZoU01NcEJaR1VQdkRCbmxUdz09,,1,1,,0,2026-06-12 16:47:56,2026-06-12 16:47:56
511,292,40340,40279,Q0dkdzN0QlpVa00vN21mdndRUDRFdz09,,1,1,,0,2026-06-12 16:48:23,2026-06-12 16:48:23
512,292,40340,40279,OVRRcDZSNEZSWjJMOStHNDlFUkFHdz09,,1,1,,0,2026-06-12 16:48:36,2026-06-12 16:48:36
513,293,38872,40331,UUdOcUl0bk9IVDY0KzRpa092VnBOQT09,,1,1,,0,2026-06-12 18:03:58,2026-06-12 18:03:58
514,293,40331,38872,U2padUZVVHFQM1prZSt2TkNOcFU1dz09,,1,1,,0,2026-06-12 18:04:58,2026-06-12 18:04:58
515,151,38860,38872,UW1VWk8wUTc5d0szRXVFQlE3TjAvUT09,,0,1,,0,2026-06-13 11:01:15,2026-06-13 11:01:15
516,151,38860,38872,b3hLSE1OK1RpUnhZTVpHdWthamRHUT09,"uploads/document/c61523c01f2e5ad73048a7a68fc68bc02d746d1e0317a6c95bc188470995c584.png,",0,1,,0,2026-06-13 11:01:22,2026-06-13 11:01:22
517,166,38860,39169,UUdOcUl0bk9IVDY0KzRpa092VnBOQT09,,0,1,,0,2026-06-13 11:01:36,2026-06-13 11:01:36
518,294,40279,40352,ZGVlazY5R2c5S1RPWkhDOVJVV1lsdz09,,1,1,,0,2026-06-13 15:07:26,2026-06-13 15:07:26
519,294,40352,40279,UW1VWk8wUTc5d0szRXVFQlE3TjAvUT09,,1,1,,0,2026-06-13 15:07:35,2026-06-13 15:07:35
520,294,40279,40352,V2pkQ3pjam9FOHd0SDJabWhLbzFBUT09,,1,1,,0,2026-06-13 15:07:51,2026-06-13 15:07:51
521,294,40352,40279,NEQ4dUZRMU1FdGZtTjJKR1VpVHpkZz09,,1,1,,0,2026-06-13 15:08:00,2026-06-13 15:08:00
522,264,40279,40083,MVFJUWJ6ZWFPUWo1bXIzSmZvaUUxQT09,,0,1,,0,2026-06-13 15:09:55,2026-06-13 15:09:55
523,294,40352,40279,SllMeklNK2x1elRQMklLWnNRcExJZz09,,1,1,,0,2026-06-13 15:09:59,2026-06-13 15:09:59
524,295,40386,40388,UUdOcUl0bk9IVDY0KzRpa092VnBOQT09,,0,1,,0,2026-06-16 15:19:07,2026-06-16 15:19:07
525,295,40386,40388,UUdOcUl0bk9IVDY0KzRpa092VnBOQT09,,0,1,,0,2026-06-16 15:19:47,2026-06-16 15:19:47
526,296,40398,18,b3hLSE1OK1RpUnhZTVpHdWthamRHUT09,"uploads/document/4905162958d2e5ff2fcf85d9ea96e6c52c865e013e746b66cadade0c1f940d98.png,",0,1,,0,2026-06-16 18:21:06,2026-06-16 18:21:06
527,296,40398,18,b3hLSE1OK1RpUnhZTVpHdWthamRHUT09,"uploads/document/4905162958d2e5ff2fcf85d9ea96e6c52c865e013e746b66cadade0c1f940d98.png,",0,1,,0,2026-06-16 18:39:53,2026-06-16 18:39:53
528,297,40085,40349,U2xWTlZIN2dBeFVVL1dnNjFSYndGQT09,,0,1,,0,2026-06-18 12:28:59,2026-06-18 12:28:59
529,297,40085,40349,UnlkZ2NBQlVpVDJCNE5HeGFOZnhVSUxRU1dLYXlSQXNiU1kvN05aU2JkND0%3D,,0,1,,0,2026-06-18 12:37:08,2026-06-18 12:37:08
530,261,19,40279,MzdCSHNKVjRic3Y0UDNnaU1BK1FOZz09,,1,1,,0,2026-06-18 13:25:31,2026-06-18 13:25:31
531,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,,0,1,,0,2026-06-18 14:59:40,2026-06-18 14:59:40
532,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,,0,1,,0,2026-06-18 15:00:27,2026-06-18 15:00:27
533,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,,0,1,,0,2026-06-18 15:01:08,2026-06-18 15:01:08
534,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,"uploads/document/5d81ad74db36cd89eb95445141480bd729079858a8725a9f576336a89a545f86.jpg,",0,1,,0,2026-06-18 15:12:01,2026-06-18 15:12:01
535,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,"uploads/document/5d81ad74db36cd89eb95445141480bd729079858a8725a9f576336a89a545f86.jpg,",0,1,,0,2026-06-18 15:12:32,2026-06-18 15:12:32
536,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,"uploads/document/5d81ad74db36cd89eb95445141480bd729079858a8725a9f576336a89a545f86.jpg,",0,1,,0,2026-06-18 15:12:47,2026-06-18 15:12:47
537,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,"uploads/document/5d81ad74db36cd89eb95445141480bd729079858a8725a9f576336a89a545f86.jpg,",0,1,,0,2026-06-18 15:15:17,2026-06-18 15:15:17
538,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,,0,1,,0,2026-06-18 15:15:32,2026-06-18 15:15:32
539,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,,0,1,,0,2026-06-18 15:16:05,2026-06-18 15:16:05
540,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,"uploads/document/5d81ad74db36cd89eb95445141480bd729079858a8725a9f576336a89a545f86.jpg,",0,1,,0,2026-06-18 15:16:11,2026-06-18 15:16:11
541,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,"uploads/document/5d81ad74db36cd89eb95445141480bd729079858a8725a9f576336a89a545f86.jpg,",0,1,,0,2026-06-18 15:26:36,2026-06-18 15:26:36
542,251,19,18,V00yVHFuNk1nZlN0anlTdFBCZSsydz09,"uploads/document/5d81ad74db36cd89eb95445141480bd729079858a8725a9f576336a89a545f86.jpg,",0,1,,0,2026-06-18 15:27:49,2026-06-18 15:27:49
543,251,19,18,cm82VlZpRytUaXR1Y2dxYys5Tk1sZz09,"uploads/document/5d81ad74db36cd89eb95445141480bd729079858a8725a9f576336a89a545f86.jpg,",0,1,,0,2026-06-18 15:28:56,2026-06-18 15:28:56
544,251,19,18,cm82VlZpRytUaXR1Y2dxYys5Tk1sZz09,"uploads/document/5d81ad74db36cd89eb95445141480bd729079858a8725a9f576336a89a545f86.jpg,",0,1,,0,2026-06-18 15:29:25,2026-06-18 15:29:25
545,169,39001,19,UW1VWk8wUTc5d0szRXVFQlE3TjAvUT09,,1,1,,0,2026-06-18 16:22:49,2026-06-18 16:22:49
546,169,39001,19,ZGVlazY5R2c5S1RPWkhDOVJVV1lsdz09,,0,1,,0,2026-06-19 15:09:42,2026-06-19 15:09:42
547,169,39001,19,ZGVlazY5R2c5S1RPWkhDOVJVV1lsdz09,,0,1,,0,2026-06-19 15:09:49,2026-06-19 15:09:49
548,169,39001,19,SSs5WERQQzRqc0YzNVZoY0NXS3FxZz09,,0,1,,0,2026-06-20 12:21:22,2026-06-20 12:21:22
549,298,38860,18,b0VMSFJaQ0Ivd0l2NXNQb1Y4Y0xsZz09,,0,1,,0,2026-06-20 12:22:18,2026-06-20 12:22:18
550,167,38860,19,ZkcyVWZIL2p1aUdTdUlVQkJ2UjRqbGRpMzI4WDgyMkVDT2RUbzdmYncwMD0%3D,,1,1,,0,2026-06-20 12:48:44,2026-06-20 12:48:44
551,167,38860,19,K3BlVlFCRUFENTZ2UktLbC9RYmNuUT09,,1,1,,0,2026-06-20 12:49:15,2026-06-20 12:49:15
552,298,38860,18,T3RyU0t0b3U4WkRxNzhFbVR1bXdQdz09,"uploads/document/1b77a14bceb6513b58f7035ca72d62a3df8f5c3341413aa19f3fab3ab43c4f75.jpeg,",0,1,,0,2026-06-20 12:50:27,2026-06-20 12:50:27
553,239,40085,40119,WnRYVnVMMUx5anFDSG1xMVRrMUFBUT09,,0,1,,0,2026-06-22 15:53:34,2026-06-22 15:53:34
554,189,19,13,MGV0R2J5cUJ4V2dWa3VVcVNUbHNGQT09,,0,1,,0,2026-06-23 15:50:29,2026-06-23 15:50:29
555,300,19,39256,MytVV25aUXlFUmVxNlBzM2J4dXRHUT09,,0,1,,0,2026-06-23 15:51:22,2026-06-23 15:51:22
556,300,19,39256,UzAxOW1nSndWOHFVUC92R202NkNudz09,,0,1,,0,2026-06-23 15:51:33,2026-06-23 15:51:33
557,261,19,40279,eTdSREtZSXcxRldQMFQ5TzdTakhOZz09,,0,1,,0,2026-06-23 16:11:53,2026-06-23 16:11:53
558,261,19,40279,MzdCSHNKVjRic3Y0UDNnaU1BK1FOZz09,,0,1,,0,2026-06-23 16:12:01,2026-06-23 16:12:01
559,302,19,33512,MGV0R2J5cUJ4V2dWa3VVcVNUbHNGQT09,,0,1,,0,2026-06-23 16:33:45,2026-06-23 16:33:45
560,239,40085,40119,d08vWXBzWEc5d0RHYUV2NDNDSnFLZz09,,0,1,,0,2026-06-24 12:50:35,2026-06-24 12:50:35
561,239,40085,40119,dEZHY3c2clJ4N0RIbUxhR1VPSm1vQT09,,0,1,,0,2026-06-24 12:51:01,2026-06-24 12:51:01
562,239,40085,40119,U2JtQ3hSRktnWGlOQUNkWEtNOXBEQT09,,0,1,,0,2026-06-24 13:01:24,2026-06-24 13:01:24
563,297,40085,40349,SlZld1FJMjRldEE5OHpvcXBORG5jdz09,,0,1,,0,2026-06-24 13:02:02,2026-06-24 13:02:02
564,238,40085,40137,M3dxVkFtNTI0aGVkaE1mMU8zLzJ5Zz09,,0,1,,0,2026-06-24 13:02:20,2026-06-24 13:02:20
565,239,40085,40119,b3hLSE1OK1RpUnhZTVpHdWthamRHUT09,"uploads/document/365851845c6e7ac481237be5f07e644cf4a5cc6ccc34dae462a6ee5b631ba9f6.pdf,",0,1,,0,2026-06-24 13:14:46,2026-06-24 13:14:46
566,304,40295,40119,U2JtQ3hSRktnWGlOQUNkWEtNOXBEQT09,,0,1,,0,2026-06-24 13:23:04,2026-06-24 13:23:04
567,304,40295,40119,QmJuYWNPZWdCeFpTSE5VdHFCYVI4Zz09,,0,1,,0,2026-06-24 13:23:31,2026-06-24 13:23:31
568,305,40085,40463,SlZld1FJMjRldEE5OHpvcXBORG5jdz09,,0,1,,0,2026-06-24 13:27:23,2026-06-24 13:27:23
569,305,40085,40463,b3hLSE1OK1RpUnhZTVpHdWthamRHUT09,"uploads/document/c3a397390dfe7af93bc5839396f0403497f36f0b2134d20eb35baff4aa30d873.pdf,",0,1,,0,2026-06-24 13:27:42,2026-06-24 13:27:42
570,305,40085,40463,SlZld1FJMjRldEE5OHpvcXBORG5jdz09,,0,1,,0,2026-06-24 13:37:19,2026-06-24 13:37:19
