id,company_job,skill,is_deleted,create_date
1965,832,18981,0,2026-07-06 16:03:12
1966,833,5261,0,2026-07-06 16:03:12
1967,833,5264,0,2026-07-06 16:03:12
1968,833,18288,0,2026-07-06 16:03:12
1969,833,3951,0,2026-07-06 16:03:12
1970,833,19131,0,2026-07-06 16:03:12
1971,833,17777,0,2026-07-06 16:03:12
1972,833,19132,0,2026-07-06 16:03:12
1973,834,5261,0,2026-07-06 16:03:12
1974,834,5264,0,2026-07-06 16:03:12
1975,834,13072,0,2026-07-06 16:03:12
1976,834,14683,0,2026-07-06 16:03:12
1977,834,16002,0,2026-07-06 16:03:12
1978,834,18288,0,2026-07-06 16:03:12
1979,838,648,0,2026-07-06 16:03:12
1980,841,13072,0,2026-07-06 16:03:12
1981,842,17777,0,2026-07-06 16:03:12
1982,843,12375,0,2026-07-06 16:03:12
1983,843,13071,0,2026-07-06 16:03:12
1984,843,2991,0,2026-07-06 16:03:12
1985,843,3622,0,2026-07-06 16:03:12
1986,843,17777,0,2026-07-06 16:03:12
1987,843,17286,0,2026-07-06 16:03:12
1988,845,7708,0,2026-07-06 16:03:12
1989,845,8207,0,2026-07-06 16:03:12
1990,845,8596,0,2026-07-06 16:03:12
1991,846,12375,0,2026-07-06 16:03:12
1992,846,13071,0,2026-07-06 16:03:12
1993,846,14683,0,2026-07-06 16:03:12
1994,846,17777,0,2026-07-06 16:03:12
1995,847,6457,0,2026-07-06 16:03:12
1996,847,11006,0,2026-07-06 16:03:12
1997,847,16630,0,2026-07-06 16:03:12
1998,848,8196,0,2026-07-06 16:03:12
1999,854,4752,0,2026-07-06 16:03:12
2000,854,12822,0,2026-07-06 16:03:12
2001,855,4752,0,2026-07-06 16:03:12
2002,855,12822,0,2026-07-06 16:03:12
2003,861,2184,0,2026-07-06 16:03:12
2004,864,19247,0,2026-07-06 16:03:12
2005,864,19248,0,2026-07-06 16:03:12
2006,864,19249,0,2026-07-06 16:03:12
2007,865,19247,0,2026-07-06 16:03:12
2008,865,19248,0,2026-07-06 16:03:12
2009,865,19249,0,2026-07-06 16:03:12
2010,866,2720,0,2026-07-06 16:03:12
2011,866,18191,0,2026-07-06 16:03:12
2012,867,2,0,2026-07-06 16:03:12
2013,867,18977,0,2026-07-06 16:03:12
2014,868,3657,0,2026-07-06 16:03:12
2015,868,17377,0,2026-07-06 16:03:12
2016,868,19274,0,2026-07-06 16:03:12
2017,868,19275,0,2026-07-06 16:03:12
2018,868,19276,0,2026-07-06 16:03:12
2019,868,19277,0,2026-07-06 16:03:12
2020,868,19278,0,2026-07-06 16:03:12
2021,868,19279,0,2026-07-06 16:03:12
2022,868,3628,0,2026-07-06 16:03:12
2023,868,19280,0,2026-07-06 16:03:12
2024,868,3292,0,2026-07-06 16:03:12
2025,869,2943,0,2026-07-06 16:03:12
2026,869,3292,0,2026-07-06 16:03:12
2027,869,14842,0,2026-07-06 16:03:12
2028,869,17777,0,2026-07-06 16:03:12
2029,869,19281,0,2026-07-06 16:03:12
2030,869,19282,0,2026-07-06 16:03:12
2031,870,17661,0,2026-07-06 16:03:12
2032,870,8191,0,2026-07-06 16:03:12
2033,870,17501,0,2026-07-06 16:03:12
2034,870,6400,0,2026-07-06 16:03:12
2035,870,17513,0,2026-07-06 16:03:12
2036,870,19283,0,2026-07-06 16:03:12
2037,870,19284,0,2026-07-06 16:03:12
2038,870,19285,0,2026-07-06 16:03:12
2039,870,690,0,2026-07-06 16:03:12
2040,870,18272,0,2026-07-06 16:03:12
2041,870,19286,0,2026-07-06 16:03:12
2042,870,10225,0,2026-07-06 16:03:12
2043,870,19287,0,2026-07-06 16:03:12
2044,870,3752,0,2026-07-06 16:03:12
2045,870,19288,0,2026-07-06 16:03:12
2046,870,17895,0,2026-07-06 16:03:12
2047,871,818,0,2026-07-06 16:03:12
2048,871,3789,0,2026-07-06 16:03:12
2049,871,5158,0,2026-07-06 16:03:12
2050,871,9395,0,2026-07-06 16:03:12
2051,871,11724,0,2026-07-06 16:03:12
2052,871,15280,0,2026-07-06 16:03:12
2053,871,17813,0,2026-07-06 16:03:12
2054,871,17849,0,2026-07-06 16:03:12
2055,871,19117,0,2026-07-06 16:03:12
2056,871,19273,0,2026-07-06 16:03:12
2057,872,19293,0,2026-07-06 16:03:12
2058,872,17429,0,2026-07-06 16:03:12
2059,872,19281,0,2026-07-06 16:03:12
2060,872,17777,0,2026-07-06 16:03:12
2061,872,12375,0,2026-07-06 16:03:12
2062,872,19104,0,2026-07-06 16:03:12
2063,872,3031,0,2026-07-06 16:03:12
2064,873,818,0,2026-07-06 16:03:12
2065,873,3789,0,2026-07-06 16:03:12
2066,873,5158,0,2026-07-06 16:03:12
2067,873,9395,0,2026-07-06 16:03:12
2068,873,11724,0,2026-07-06 16:03:12
2069,873,15280,0,2026-07-06 16:03:12
2070,873,17813,0,2026-07-06 16:03:12
2071,873,17849,0,2026-07-06 16:03:12
2072,873,19117,0,2026-07-06 16:03:12
2073,873,19273,0,2026-07-06 16:03:12
2074,874,10895,0,2026-07-06 16:03:12
2075,874,15862,0,2026-07-06 16:03:12
2076,874,16820,0,2026-07-06 16:03:12
2077,874,2534,0,2026-07-06 16:03:12
2078,875,3213,0,2026-07-06 16:03:12
2079,875,980,0,2026-07-06 16:03:12
2080,875,8544,0,2026-07-06 16:03:12
2081,875,11561,0,2026-07-06 16:03:12
2082,876,7614,0,2026-07-06 16:03:12
2083,876,555,0,2026-07-06 16:03:12
2084,876,16544,0,2026-07-06 16:03:12
2085,877,16511,0,2026-07-06 16:03:12
2086,877,4074,0,2026-07-06 16:03:12
2087,877,8364,0,2026-07-06 16:03:12
2088,878,4154,0,2026-07-06 16:03:12
2089,878,5616,0,2026-07-06 16:03:12
2090,878,6926,0,2026-07-06 16:03:12
2091,879,2,0,2026-07-06 16:03:12
2092,879,18981,0,2026-07-06 16:03:12
2093,880,2,0,2026-07-06 16:03:12
2094,880,18981,0,2026-07-06 16:03:12
2095,881,2,0,2026-07-06 16:03:12
2096,881,18981,0,2026-07-06 16:03:12
2097,882,2,0,2026-07-06 16:03:12
2098,882,18981,0,2026-07-06 16:03:12
2099,883,16256,0,2026-07-06 16:03:12
2100,883,17460,0,2026-07-06 16:03:12
2101,883,11645,0,2026-07-06 16:03:12
2102,884,16256,0,2026-07-06 16:03:12
2103,884,17460,0,2026-07-06 16:03:12
2104,884,11645,0,2026-07-06 16:03:12
2105,885,5048,0,2026-07-06 16:03:12
2106,886,14228,0,2026-07-06 16:03:12
2107,886,14860,0,2026-07-06 16:03:12
2108,886,19090,0,2026-07-06 16:03:12
2109,886,19226,0,2026-07-06 16:03:12
2110,886,19317,0,2026-07-06 16:03:12
2111,887,17325,0,2026-07-06 16:03:12
2112,887,17462,0,2026-07-06 16:03:12
2113,887,18071,0,2026-07-06 16:03:12
2114,887,19117,0,2026-07-06 16:03:12
2115,887,19118,0,2026-07-06 16:03:12
2116,887,19119,0,2026-07-06 16:03:12
2117,887,19227,0,2026-07-06 16:03:12
2118,887,19315,0,2026-07-06 16:03:12
2119,888,15833,0,2026-07-06 16:03:12
2120,888,15116,0,2026-07-06 16:03:12
2121,888,14291,0,2026-07-06 16:03:12
2122,888,14401,0,2026-07-06 16:03:12
2123,888,14109,0,2026-07-06 16:03:12
2124,888,13888,0,2026-07-06 16:03:12
2125,888,14508,0,2026-07-06 16:03:12
2126,888,14031,0,2026-07-06 16:03:12
2127,888,16174,0,2026-07-06 16:03:12
2128,888,19245,0,2026-07-06 16:03:12
2129,889,17781,0,2026-07-06 16:03:12
2130,889,19333,0,2026-07-06 16:03:12
2131,891,18112,0,2026-07-06 16:03:12
2132,893,19363,0,2026-07-06 16:03:12
2133,894,18051,0,2026-07-06 16:03:12
2134,894,19117,0,2026-07-06 16:03:12
2135,894,19334,0,2026-07-06 16:03:12
2136,894,19364,0,2026-07-06 16:03:12
2137,896,18073,0,2026-07-06 16:03:12
2138,896,18433,0,2026-07-06 16:03:12
2139,897,16256,0,2026-07-06 16:03:12
2140,897,17460,0,2026-07-06 16:03:12
2141,897,19365,0,2026-07-06 16:03:12
2142,899,17484,0,2026-07-06 16:03:12
2143,900,19256,0,2026-07-06 16:03:12
2144,900,19276,0,2026-07-06 16:03:12
2145,900,19278,0,2026-07-06 16:03:12
2146,900,19279,0,2026-07-06 16:03:12
2147,900,19366,0,2026-07-06 16:03:12
2148,903,17613,0,2026-07-06 16:03:12
2149,904,14578,0,2026-07-06 16:03:12
2150,905,13896,0,2026-07-06 16:03:12
2151,906,18600,0,2026-07-06 16:03:12
2152,906,14950,0,2026-07-06 16:03:12
2153,906,16480,0,2026-07-06 16:03:12
2154,910,14493,0,2026-07-06 16:03:12
2155,911,15280,0,2026-07-06 16:03:12
2156,911,19117,0,2026-07-06 16:03:12
2157,911,19381,0,2026-07-06 16:03:12
2158,912,15280,0,2026-07-06 16:03:12
2159,912,19345,0,2026-07-06 16:03:12
2160,912,19381,0,2026-07-06 16:03:12
2161,913,17231,0,2026-07-06 16:03:12
2162,914,19333,0,2026-07-06 16:03:12
2163,914,19394,0,2026-07-06 16:03:12
2164,914,17862,0,2026-07-06 16:03:12
2165,915,19118,0,2026-07-06 16:03:12
2166,916,19333,0,2026-07-06 16:03:12
2167,917,15280,0,2026-07-06 16:03:12
2168,917,19345,0,2026-07-06 16:03:12
2169,918,17463,0,2026-07-06 16:03:12
2170,919,15280,0,2026-07-06 16:03:12
2171,919,19345,0,2026-07-06 16:03:12
2172,920,15280,0,2026-07-06 16:03:12
2173,920,19345,0,2026-07-06 16:03:12
2174,920,19381,0,2026-07-06 16:03:12
2175,921,18633,0,2026-07-06 16:03:12
2176,921,16522,0,2026-07-06 16:03:12
2177,922,15639,0,2026-07-06 16:03:12
2178,922,16029,0,2026-07-06 16:03:12
2179,922,16804,0,2026-07-06 16:03:12
2180,923,15303,0,2026-07-06 16:03:12
2181,923,14314,0,2026-07-06 16:03:12
2182,923,16125,0,2026-07-06 16:03:12
2183,924,15443,0,2026-07-06 16:03:12
2184,924,16512,0,2026-07-06 16:03:12
2185,924,17732,0,2026-07-06 16:03:12
2186,925,16610,0,2026-07-06 16:03:12
2187,925,16512,0,2026-07-06 16:03:12
2188,926,15280,0,2026-07-06 16:03:12
2189,926,19117,0,2026-07-06 16:03:12
2190,926,19381,0,2026-07-06 16:03:12
2191,927,15280,0,2026-07-06 16:03:12
2192,927,19117,0,2026-07-06 16:03:12
2193,927,19381,0,2026-07-06 16:03:12
2194,928,14821,0,2026-07-06 16:03:12
2195,928,15156,0,2026-07-06 16:03:12
2196,928,17145,0,2026-07-06 16:03:12
2197,928,19390,0,2026-07-06 16:03:12
2198,928,19402,0,2026-07-06 16:03:12
2199,929,14821,0,2026-07-06 16:03:12
2200,929,15156,0,2026-07-06 16:03:12
2201,929,17145,0,2026-07-06 16:03:12
2202,929,19390,0,2026-07-06 16:03:12
2203,929,19402,0,2026-07-06 16:03:12
2204,930,14821,0,2026-07-06 16:03:12
2205,930,15156,0,2026-07-06 16:03:12
2206,930,17145,0,2026-07-06 16:03:12
2207,930,19390,0,2026-07-06 16:03:12
2208,930,19402,0,2026-07-06 16:03:12
2209,931,14821,0,2026-07-06 16:03:12
2210,931,15156,0,2026-07-06 16:03:12
2211,931,17145,0,2026-07-06 16:03:12
2212,931,19390,0,2026-07-06 16:03:12
2213,931,19402,0,2026-07-06 16:03:12
2214,932,14821,0,2026-07-06 16:03:12
2215,932,15156,0,2026-07-06 16:03:12
2216,932,17145,0,2026-07-06 16:03:12
2217,932,19390,0,2026-07-06 16:03:12
2218,932,19402,0,2026-07-06 16:03:12
2219,933,14821,0,2026-07-06 16:03:12
2220,933,15156,0,2026-07-06 16:03:12
2221,933,17145,0,2026-07-06 16:03:12
2222,933,19390,0,2026-07-06 16:03:12
2223,933,19402,0,2026-07-06 16:03:12
2224,934,14821,0,2026-07-06 16:03:12
2225,934,15156,0,2026-07-06 16:03:12
2226,934,17145,0,2026-07-06 16:03:12
2227,934,19390,0,2026-07-06 16:03:12
2228,934,19402,0,2026-07-06 16:03:12
2229,936,14821,0,2026-07-06 16:03:12
2230,936,15156,0,2026-07-06 16:03:12
2231,936,17145,0,2026-07-06 16:03:12
2232,936,19390,0,2026-07-06 16:03:12
2233,936,19402,0,2026-07-06 16:03:12
2234,937,15280,0,2026-07-06 16:03:12
2235,937,19117,0,2026-07-06 16:03:12
2236,937,19333,0,2026-07-06 16:03:12
2237,938,14383,0,2026-07-06 16:03:12
2238,938,14695,0,2026-07-06 16:03:12
2239,938,15484,0,2026-07-06 16:03:12
2240,938,16229,0,2026-07-06 16:03:12
2241,938,19192,0,2026-07-06 16:03:12
2242,945,17548,0,2026-07-06 16:03:12
2243,946,18112,0,2026-07-06 16:03:12
2244,947,18112,0,2026-07-06 16:03:12
2245,960,15280,0,2026-07-06 16:03:12
2246,960,19117,0,2026-07-06 16:03:12
2247,961,19247,0,2026-07-06 16:03:12
2248,961,19248,0,2026-07-06 16:03:12
2249,961,19249,0,2026-07-06 16:03:12
2250,963,18071,0,2026-07-06 16:03:12
2251,963,19117,0,2026-07-06 16:03:12
2252,964,16531,0,2026-07-06 16:03:12
2253,964,15998,0,2026-07-06 16:03:12
2254,964,14261,0,2026-07-06 16:03:12
2255,965,16599,0,2026-07-06 16:03:12
2256,966,19261,0,2026-07-06 16:03:12
2257,966,17958,0,2026-07-06 16:03:12
2258,966,14831,0,2026-07-06 16:03:12
2259,967,15912,0,2026-07-06 16:03:12
2260,967,17845,0,2026-07-06 16:03:12
2261,967,18484,0,2026-07-06 16:03:12
2262,968,15534,0,2026-07-06 16:03:12
2263,968,15442,0,2026-07-06 16:03:12
2264,968,18347,0,2026-07-06 16:03:12
2265,969,19155,0,2026-07-06 16:03:12
2266,969,17352,0,2026-07-06 16:03:12
2267,969,15958,0,2026-07-06 16:03:12
2268,969,17954,0,2026-07-06 16:03:12
2269,969,19226,0,2026-07-06 16:03:12
2270,969,19324,0,2026-07-06 16:03:12
2271,969,19391,0,2026-07-06 16:03:12
2272,970,17021,0,2026-07-06 16:03:12
2273,970,19154,0,2026-07-06 16:03:12
2274,970,15782,0,2026-07-06 16:03:12
