id,user,university,course,course_type,state,city,not_applicable,starting_date,ending_date,ongoing,country,ishighest,certificate,status,created_by,is_deleted,create_date,modify_date
190,2306,473,1185,1,4008,133504,0,2015-06-01,2026-03-04,1,101,1,,1,,0,2025-05-21 00:00:00,2026-03-27 00:00:00
191,2325,410,1261,1,4039,132897,0,2021-01-01,2026-03-04,1,101,1,,1,,0,2025-05-22 00:00:00,2026-03-27 00:00:00
192,2326,788,1215,1,4022,147429,0,2013-04-01,2026-03-04,1,101,1,,1,,0,2025-05-22 00:00:00,2026-03-27 00:00:00
193,2337,20324,1220,1,4022,0,0,2020-07-01,2026-03-04,1,101,0,,1,,0,2025-05-22 00:00:00,2026-03-27 00:00:00
194,2337,20324,1198,1,,,0,2022-04-01,2026-03-04,1,101,0,,1,,0,2025-05-22 00:00:00,2026-03-27 00:00:00
195,2337,20325,1264,1,4022,0,0,2023-07-01,2026-03-04,1,101,1,,1,,0,2025-05-22 00:00:00,2026-03-27 00:00:00
196,2364,20326,1236,1,4022,133230,0,2021-11-11,2026-03-04,1,101,1,,1,,0,2025-05-22 00:00:00,2026-03-27 00:00:00
197,2369,20327,1205,1,4008,133024,0,2019-06-13,2026-03-04,1,101,0,,1,,0,2025-05-22 00:00:00,2026-03-27 00:00:00
198,2369,20328,1219,1,4008,133024,0,2021-06-15,2026-03-04,1,101,0,,1,,0,2025-05-22 00:00:00,2026-03-27 00:00:00
199,2369,20328,1266,1,4008,133024,0,2022-06-15,2026-03-04,1,101,1,,1,,0,2025-05-22 00:00:00,2026-03-27 00:00:00
200,2450,20329,1215,1,4026,132231,0,2022-10-24,2026-03-04,1,101,1,,1,,0,2025-05-24 00:00:00,2026-03-27 00:00:00
201,2496,20323,1240,1,4022,132958,0,2018-07-25,2026-03-04,1,101,0,,1,,0,2025-05-25 00:00:00,2026-03-27 00:00:00
202,2496,801,1215,2,,,0,2020-08-25,2026-03-04,1,,1,,1,,0,2025-05-25 00:00:00,2026-03-27 00:00:00
203,2546,742,1233,1,4022,0,0,2022-08-16,2026-03-04,1,101,1,,1,,0,2025-05-25 00:00:00,2026-03-27 00:00:00
204,2561,560,1255,1,4015,132031,0,2021-05-26,2026-03-04,1,101,0,"uploads/document/1748228635_bb3ad435f937fa2612a2.pdf,",1,,0,2025-05-26 00:00:00,2026-03-27 00:00:00
205,2565,20330,1220,1,4037,133386,0,2020-03-01,2026-03-04,1,101,0,,1,,0,2025-05-26 00:00:00,2026-03-27 00:00:00
206,2565,20330,1219,1,4037,133386,0,2022-03-01,2026-03-04,1,101,0,,1,,0,2025-05-26 00:00:00,2026-03-27 00:00:00
207,2583,20331,1267,1,4022,132941,0,2022-10-10,2026-03-04,1,101,0,,1,,0,2025-05-26 00:00:00,2026-03-27 00:00:00
208,2583,5,1221,1,4022,132941,0,2019-08-15,2026-03-04,1,101,0,,1,,0,2025-05-26 00:00:00,2026-03-27 00:00:00
209,2591,20332,1219,1,4007,131853,0,2002-07-01,2026-03-04,1,101,1,,1,,0,2025-05-26 00:00:00,2026-03-27 00:00:00
210,2600,5069,1238,1,4026,133053,0,2018-06-01,2026-03-04,1,101,1,,1,,0,2025-05-26 00:00:00,2026-03-27 00:00:00
211,2647,114,1183,1,4021,154084,0,2018-08-01,2026-03-04,1,101,0,,1,,0,2025-05-27 00:00:00,2026-03-27 00:00:00
212,2649,20333,1268,1,4022,132826,0,2017-05-27,2026-03-04,1,101,0,,1,,0,2025-05-27 00:00:00,2026-03-27 00:00:00
213,2649,744,1215,1,4022,131991,0,2020-11-12,2026-03-04,1,101,1,,1,,0,2025-05-27 00:00:00,2026-03-27 00:00:00
214,2662,20334,1233,1,4014,131908,0,2022-08-28,2026-03-04,1,101,0,,1,,0,2025-05-28 00:00:00,2026-03-27 00:00:00
215,2673,482,1202,1,4008,133024,0,2021-12-10,2026-03-04,1,101,1,"uploads/document/1748432915_3c60735691554d63b866.jpg,",1,,0,2025-05-28 00:00:00,2026-03-27 00:00:00
216,2682,361,1236,1,4022,57867,0,2019-08-18,2026-03-04,1,101,1,,1,,0,2025-05-28 00:00:00,2026-03-27 00:00:00
217,2703,482,1269,1,4008,131785,0,2009-03-02,2026-03-04,1,101,0,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
218,2703,20336,1270,1,4008,133024,0,2017-06-05,2026-03-04,1,101,0,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
219,2703,482,1240,1,4008,131785,0,2019-08-01,2026-03-04,1,101,1,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
220,2719,184,1236,1,4030,134310,0,2021-08-01,2026-03-04,1,101,1,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
221,2724,133,1228,2,,,0,2018-05-29,2026-03-04,1,,0,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
222,2724,20245,1084,2,,,0,2023-06-15,2026-03-04,1,,0,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
223,2725,649,1238,1,4022,131953,0,2004-10-01,2026-03-04,1,101,1,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
224,2727,5966,1221,1,4030,134096,0,2013-06-01,2026-03-04,1,101,0,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
225,2739,20245,1256,1,4021,131679,0,2021-08-29,2026-03-04,1,101,1,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
226,2745,20337,1271,1,4039,132166,0,2011-08-16,2026-03-04,1,101,1,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
227,2753,20338,1202,1,4007,133350,0,2022-09-03,2026-03-04,1,101,1,,1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
228,2758,222,1187,1,4007,132662,0,2018-06-15,2026-03-04,1,101,1,"uploads/document/1748540305_51bb80216800d3f979ed.jpg,",1,,0,2025-05-29 00:00:00,2026-03-27 00:00:00
229,2771,114,1233,1,4021,131679,0,2018-08-01,2026-03-04,1,101,1,,1,,0,2025-05-30 00:00:00,2026-03-27 00:00:00
230,2785,72,1240,1,4037,57915,0,2016-05-29,2026-03-04,1,101,1,,1,,0,2025-05-30 00:00:00,2026-03-27 00:00:00
231,2791,20340,1233,2,,,0,2021-06-04,2026-03-04,1,,1,,1,,0,2025-05-30 00:00:00,2026-03-27 00:00:00
232,2795,473,1093,1,4008,133177,0,2013-08-01,2026-03-04,1,101,1,,1,,0,2025-05-30 00:00:00,2026-03-27 00:00:00
233,2828,133,1274,1,4021,154094,0,2021-10-01,2026-03-04,1,101,1,,1,,0,2025-05-30 00:00:00,2026-03-27 00:00:00
234,2836,18,1233,1,4026,57933,0,2021-08-10,2026-03-04,1,101,1,"uploads/document/1748615091_43a066f2edbdfc5133f6.pdf,",1,,0,2025-05-30 00:00:00,2026-03-27 00:00:00
235,2859,20343,1276,1,4022,6082,0,2016-06-20,2026-03-04,1,101,1,,1,,0,2025-05-31 00:00:00,2026-03-27 00:00:00
236,2865,543,1215,1,4031,58190,0,2023-08-12,2026-03-04,1,101,1,,1,,0,2025-05-31 00:00:00,2026-03-27 00:00:00
237,2856,82,1187,1,4037,58009,0,2000-06-06,2026-03-04,1,101,1,,1,,0,2025-05-31 00:00:00,2026-03-27 00:00:00
238,2889,20345,1239,1,4008,57689,0,2019-08-01,2026-03-04,1,101,1,,1,,0,2025-06-01 00:00:00,2026-03-27 00:00:00
239,2896,1149,1192,1,4021,133210,0,2018-07-16,2026-03-04,1,101,0,,1,,0,2025-06-01 00:00:00,2026-03-27 00:00:00
240,2875,5190,1184,1,4026,57847,0,2023-11-01,2026-03-04,1,101,0,,1,,0,2025-06-01 00:00:00,2026-03-27 00:00:00
241,2875,732,1233,1,4022,6082,0,2020-08-01,2026-03-04,1,101,0,,1,,0,2025-06-01 00:00:00,2026-03-27 00:00:00
242,2901,20346,1277,1,4008,133943,0,2022-08-01,2026-03-04,1,101,1,,1,,0,2025-06-01 00:00:00,2026-03-27 00:00:00
243,2904,357,1215,1,,,0,2014-06-18,2026-03-04,1,,0,,1,,0,2025-06-01 00:00:00,2026-03-27 00:00:00
244,2904,304,1206,1,,,0,2010-08-24,2026-03-04,1,,0,,1,,0,2025-06-01 00:00:00,2026-03-27 00:00:00
245,2934,745,1255,1,4022,0,0,2021-11-02,2026-03-04,1,101,1,,1,,0,2025-06-02 00:00:00,2026-03-27 00:00:00
246,639,1128,1233,1,4021,134007,0,2021-01-01,2026-03-04,1,101,0,,1,,0,2025-06-02 00:00:00,2026-05-15 13:25:11
247,2670,5280,1219,1,4021,154084,0,2016-07-01,2026-03-04,1,101,0,"uploads/document/1748867157_293ebd97e7fe83d0cf78.jpg,",1,,0,2025-06-02 00:00:00,2026-03-27 00:00:00
248,2670,20347,1279,1,4021,154084,0,2017-03-01,2026-03-04,1,101,0,"uploads/document/1748866618_c30108db4786549d6ec7.jpg,",1,,0,2025-06-02 00:00:00,2026-03-27 00:00:00
249,2670,20348,1233,1,4021,154084,0,2019-07-02,2026-03-04,1,101,1,"uploads/document/46b6747c5177c354a04ebdf5687da0152e464fd7c1face7d6930e18daa38adb9.pdf,",1,,0,2025-06-02 00:00:00,2026-03-27 00:00:00
250,3004,20350,1281,2,,,0,2022-08-04,2026-03-04,1,,1,,1,,0,2025-06-03 00:00:00,2026-03-27 00:00:00
251,2891,304,1215,1,4026,57848,0,2010-06-11,2026-03-04,1,101,0,"uploads/document/1748944084_384d83f739d318666c85.jpg,",1,,0,2025-06-03 00:00:00,2026-03-27 00:00:00
252,2891,367,1282,1,4028,132383,0,2007-06-10,2026-03-04,1,101,0,"uploads/document/1748944168_59a8cad121683bf57efe.jpg,",1,,0,2025-06-03 00:00:00,2026-03-27 00:00:00
253,2891,9694,1219,1,4028,132383,0,2006-06-11,2026-03-04,1,101,0,"uploads/document/1748944314_865f9871598a2f8d97e6.jpg,",1,,0,2025-06-03 00:00:00,2026-03-27 00:00:00
254,2891,20260,1220,1,4028,132383,0,2004-04-03,2026-03-04,1,101,0,"uploads/document/1748944392_30eef027bd9906c79897.jpg,",1,,0,2025-06-03 00:00:00,2026-03-27 00:00:00
255,3015,215,1202,1,4007,133999,0,2019-09-03,2026-03-04,1,101,1,,1,,0,2025-06-03 00:00:00,2026-03-27 00:00:00
256,3027,482,1221,1,4008,133024,0,2019-08-01,2026-03-04,1,101,0,,1,,0,2025-06-03 00:00:00,2026-03-27 00:00:00
257,3030,741,1185,1,4022,132958,0,2022-09-05,2026-03-04,1,101,1,,1,,0,2025-06-03 00:00:00,2026-03-27 00:00:00
258,3071,114,1185,1,4021,131679,0,2019-08-01,2026-03-04,1,101,0,,1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
259,3071,1028,1215,1,4022,115211,0,2024-07-01,2026-03-04,1,101,1,,1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
260,3026,868,1283,1,4853,142001,0,2006-04-01,2026-03-04,1,101,0,,1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
261,3026,14404,1284,1,4853,142001,0,2003-04-01,2026-03-04,1,101,0,,1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
262,3026,7597,1285,1,4853,142001,0,2005-04-01,2026-03-04,1,101,0,,1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
263,3026,643,1215,2,,,0,2009-05-01,2026-03-04,1,,0,,1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
264,3088,92,1216,2,,,0,2011-01-01,2026-03-04,1,,0,,1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
265,3088,20351,1184,1,4030,57606,0,1992-01-01,2026-03-04,1,101,0,,1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
266,3088,156,1221,1,4030,57606,0,1991-04-01,2026-03-04,1,101,0,,1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
267,3097,20352,1240,1,4022,0,0,2023-06-04,2026-03-04,1,101,1,"uploads/document/1749040821_ad946ae28f0a9dc9923d.pdf,",1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
268,3109,1177,1255,1,4007,131853,0,2013-06-13,2026-03-04,1,101,1,"uploads/document/1749055436_f92774301f4e194614ca.pdf,",1,,0,2025-06-04 00:00:00,2026-03-27 00:00:00
269,3128,741,1288,1,4022,132958,0,2020-03-15,2026-03-04,1,101,0,,1,,0,2025-06-05 00:00:00,2026-03-27 00:00:00
270,3146,216,1215,1,4007,133980,0,2023-07-10,2026-03-04,1,101,0,,1,,0,2025-06-05 00:00:00,2026-03-27 00:00:00
271,3146,1026,1185,1,4039,132040,0,2020-06-05,2026-03-04,1,101,0,,1,,0,2025-06-05 00:00:00,2026-03-27 00:00:00
272,3093,317,1289,1,4026,57848,0,2021-08-02,2026-03-04,1,101,1,,1,,0,2025-06-05 00:00:00,2026-03-27 00:00:00
273,3159,20355,1215,1,4013,133769,0,2023-07-07,2026-03-04,1,101,0,,1,,0,2025-06-05 00:00:00,2026-03-27 00:00:00
274,3159,1177,1213,1,4007,131853,0,2018-07-02,2026-03-04,1,101,0,"uploads/document/1749124160_26091369291c6b357a9c.pdf,",1,,0,2025-06-05 00:00:00,2026-03-27 00:00:00
275,3205,805,1293,1,4022,132072,0,1985-06-06,2026-03-04,1,101,1,"uploads/document/1749179699_39f7e38bae5d8cdf6ed1.pdf,",1,,0,2025-06-06 00:00:00,2026-03-27 00:00:00
276,3222,5013,1255,1,4039,57995,0,2018-08-18,2026-03-04,1,101,1,,1,,0,2025-06-06 00:00:00,2026-03-27 00:00:00
277,3225,20359,1294,1,4025,131715,0,2016-06-06,2026-03-04,1,101,0,"uploads/document/1749206900_087290a335ae9d01b422.jpeg,",1,,0,2025-06-06 00:00:00,2026-03-27 00:00:00
278,3225,20360,1219,1,4853,141861,0,2014-06-17,2026-03-04,1,101,0,"uploads/document/1749207172_30f78d2dfa2d6ed998aa.jpeg,",1,,0,2025-06-06 00:00:00,2026-03-27 00:00:00
279,3225,20361,1220,1,4853,141861,0,2013-01-01,2026-03-04,1,101,0,"uploads/document/1749207302_da8f3ca6613d4d02052d.jpeg,",1,,0,2025-06-06 00:00:00,2026-03-27 00:00:00
280,3243,401,1209,1,4039,132040,0,2020-04-05,2026-03-04,1,101,1,,1,,0,2025-06-06 00:00:00,2026-03-27 00:00:00
281,3266,801,1215,1,4022,57601,0,2025-06-03,2026-03-04,1,101,1,,1,,0,2025-06-06 00:00:00,2026-03-27 00:00:00
282,3275,20363,1213,1,4008,57978,0,2024-03-18,2026-03-04,1,101,0,,1,,0,2025-06-07 00:00:00,2026-03-27 00:00:00
283,3305,20365,1296,1,4014,132201,0,2024-08-01,2026-03-04,1,101,1,,1,,0,2025-06-07 00:00:00,2026-03-27 00:00:00
284,3369,20366,1298,1,4033,133937,0,2022-08-01,2026-03-04,1,101,1,,1,,0,2025-06-08 00:00:00,2026-03-27 00:00:00
285,3369,20367,1299,1,4033,133937,0,2019-08-01,2026-03-04,1,101,0,,1,,0,2025-06-08 00:00:00,2026-03-27 00:00:00
286,3389,420,1300,1,4039,132166,0,2022-10-03,2026-03-04,1,101,0,,1,,0,2025-06-08 00:00:00,2026-03-27 00:00:00
287,3389,420,1301,1,4039,132166,0,2019-09-02,2026-03-04,1,101,0,,1,,0,2025-06-08 00:00:00,2026-03-27 00:00:00
288,3395,482,1276,1,4008,133024,0,2018-08-01,2026-03-04,1,101,1,,1,,0,2025-06-08 00:00:00,2026-03-27 00:00:00
289,3405,20368,1190,1,4039,134354,0,2021-06-08,2026-03-04,1,101,0,,1,,0,2025-06-08 00:00:00,2026-03-27 00:00:00
290,3405,20369,1302,1,,,0,2019-06-08,2026-03-04,1,101,1,,1,,0,2025-06-08 00:00:00,2026-03-27 00:00:00
291,3406,20370,1301,1,4022,132958,0,2021-08-12,2026-03-04,1,101,0,,1,,0,2025-06-08 00:00:00,2026-03-27 00:00:00
292,3406,103,1303,1,4022,133230,0,2024-07-25,2026-03-04,1,101,1,,1,,0,2025-06-08 00:00:00,2026-03-27 00:00:00
293,3412,225,1293,1,4007,133647,0,2022-10-01,2026-03-04,1,101,0,,1,,0,2025-06-08 00:00:00,2026-03-27 00:00:00
294,3424,20372,1300,1,,,0,2021-09-01,2026-03-04,1,101,1,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
295,3426,20372,1300,1,4039,,0,2021-09-01,2026-03-04,1,101,1,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
296,3445,20373,1185,1,3175,85521,0,2021-02-02,2026-03-04,1,167,1,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
297,3443,20374,1296,1,4022,,0,2021-06-02,2026-03-04,1,101,1,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
298,3449,556,1215,1,4015,133431,0,2023-08-01,2026-03-04,1,101,1,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
299,3458,482,1256,1,4008,133024,0,2023-07-01,2026-03-04,1,101,0,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
300,3458,482,1188,1,4008,133024,0,2020-03-01,2026-03-04,1,101,0,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
301,3469,20375,1215,1,4039,132166,0,2022-06-07,2026-03-04,1,101,1,"uploads/document/1749464775_327cc2fe7ba67029fe6f.pdf,",1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
302,3473,282,1233,1,4025,,0,2020-06-05,2026-03-04,1,101,0,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
303,3473,20376,1215,1,4022,,0,2023-07-01,2026-03-04,1,101,0,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
304,3479,20378,1215,1,4853,142001,0,2022-05-09,2026-03-04,1,101,1,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
305,3463,20247,1213,1,4022,132384,0,2019-02-07,2026-03-04,1,101,0,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
306,3507,407,1305,1,4039,0,0,2021-10-14,2026-03-04,1,101,0,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
307,3507,20379,33,1,4022,0,0,2024-10-10,2026-03-04,1,101,1,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
308,3508,637,1233,1,4014,57649,0,2006-07-01,2026-03-04,1,101,0,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
309,3508,620,1184,1,4014,57649,0,2009-07-01,2026-03-04,1,101,1,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
310,3514,20380,1092,1,4008,133504,0,2021-01-03,2026-03-04,1,101,1,,1,,0,2025-06-09 00:00:00,2026-03-27 00:00:00
311,3463,19889,1220,1,4022,132384,0,2014-05-05,2026-03-04,1,101,0,,1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
312,3463,19889,1219,1,4022,132384,0,2016-05-04,2026-03-04,1,101,0,,1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
313,3551,482,1187,1,,,0,2009-06-25,2026-03-04,1,101,0,,1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
314,3551,3343,1216,1,,,0,2024-03-01,2026-03-04,1,,1,,1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
315,3557,20381,1220,1,4012,132132,0,2010-06-22,2026-03-04,1,101,0,"uploads/document/1749546413_d256fddba559b894f23d.pdf,",1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
316,3557,20382,1219,1,4012,133377,0,2020-12-01,2026-03-04,1,101,0,"uploads/document/1749546575_5280341721e6b74466be.pdf,",1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
317,3557,714,1185,1,4012,132132,0,2022-10-01,2026-03-04,1,101,0,"uploads/document/1749546712_8e36fedc0177a7dcc5c2.pdf,",1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
318,3562,387,1306,1,4039,57995,0,2022-09-15,2026-03-04,1,101,1,,1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
319,3568,469,1007,1,4008,133116,0,2020-03-09,2026-03-04,1,101,1,"uploads/document/1749556040_ddbace4f55c0a4d2edeb.jpg,",1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
320,3577,801,1309,2,,,0,2024-07-01,2026-03-04,1,,0,,1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
321,3584,745,1215,1,4022,133051,0,2023-10-03,2026-03-04,1,101,0,,1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
322,3584,20384,1221,1,4022,133753,0,2020-08-08,2026-03-04,1,101,0,,1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
323,3592,20385,1219,1,4022,132976,0,2007-06-10,2026-03-04,1,101,1,,1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
324,3598,20386,1185,2,,,0,2025-06-10,2026-03-04,1,,1,,1,,0,2025-06-10 00:00:00,2026-03-27 00:00:00
325,3607,469,1202,1,4008,133116,0,2021-08-16,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
326,3607,7783,1220,1,4025,131718,0,2018-04-16,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
327,3607,20387,1219,1,4025,132540,0,2020-04-10,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
328,3625,20388,1220,1,4008,131785,0,2021-06-01,2026-03-04,1,101,0,"uploads/document/1749611925_1781a529cd05de638eff.jpg,",1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
329,3625,20389,1092,1,4008,131785,0,2021-08-20,2026-03-04,1,101,1,"uploads/document/1749612066_c03c5451d98e7636867e.pdf,",1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
330,3638,20391,1220,1,4008,133145,0,2017-03-15,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
331,3638,20392,1219,1,4008,133145,0,2019-02-04,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
332,3638,20393,1154,1,4008,133145,0,2020-01-18,2026-03-04,1,101,1,"uploads/document/1749619965_32eec4bbee77f460fbdf.jpeg,",1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
333,3649,20246,1215,1,4022,0,0,2023-09-11,2026-03-04,1,101,1,"uploads/document/1749624009_b16a1f24b30388b92056.pdf,",1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
334,3664,20397,1300,1,4022,132665,0,2021-10-20,2026-03-04,1,101,1,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
335,3670,834,1216,1,4016,,0,2020-04-01,2026-03-04,1,101,1,"uploads/document/1749636436_ccd791be1aa821abe7e6.jpg,",1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
336,3675,620,1215,1,4014,132201,0,2022-08-07,2026-03-04,1,101,1,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
337,3679,391,1187,1,4039,131534,0,2000-07-01,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
338,3679,391,1260,1,4039,131534,0,2002-07-01,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
339,3679,643,1215,2,,,0,2009-07-01,2026-03-04,1,,1,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
340,3697,1274,1184,1,4022,131953,0,2023-06-11,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
341,3694,444,1215,1,4008,133504,0,2019-07-11,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
342,3694,331,1312,1,4026,57848,0,2012-07-11,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
343,3697,20323,1233,1,4022,131953,0,2020-08-10,2026-03-04,1,101,0,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
344,3735,802,1233,1,4022,133001,0,2022-07-10,2026-03-04,1,101,1,,1,,0,2025-06-11 00:00:00,2026-03-27 00:00:00
345,3745,20247,1209,1,4022,132384,0,2004-06-01,2026-03-04,1,101,1,,1,,0,2025-06-12 00:00:00,2026-03-27 00:00:00
346,3766,435,1215,1,,,0,2016-03-31,2026-03-04,1,,0,,1,,0,2025-06-12 00:00:00,2026-03-27 00:00:00
347,3779,20398,1212,1,4022,,0,2018-08-12,2026-03-04,1,101,1,,1,,0,2025-06-12 00:00:00,2026-03-27 00:00:00
348,3787,715,1213,1,4012,132132,0,2022-06-12,2026-03-04,1,101,1,,1,,0,2025-06-12 00:00:00,2026-03-27 00:00:00
349,3790,576,1315,1,4014,57614,0,2013-06-01,2026-03-04,1,101,0,,1,,0,2025-06-12 00:00:00,2026-03-27 00:00:00
350,3790,576,1316,1,4014,57614,0,2016-06-01,2026-03-04,1,101,0,,1,,0,2025-06-12 00:00:00,2026-03-27 00:00:00
351,3790,1128,1317,2,,,0,2023-06-01,2026-03-04,1,,1,,1,,0,2025-06-12 00:00:00,2026-03-27 00:00:00
352,3802,20401,1317,1,4039,132040,0,2005-07-12,2026-03-04,1,101,1,,1,,0,2025-06-12 00:00:00,2026-03-27 00:00:00
353,3806,20402,1318,1,4008,133024,0,2017-08-07,2026-03-04,1,101,0,,1,,0,2025-06-12 00:00:00,2026-03-27 00:00:00
354,3806,20403,1319,1,4008,133024,0,2019-08-26,2026-03-04,1,101,1,,1,,0,2025-06-12 00:00:00,2026-03-27 00:00:00
355,91,20404,1289,1,4021,134007,0,2015-05-13,2026-03-04,1,101,1,,1,,0,2025-06-13 00:00:00,2026-03-27 00:00:00
356,3865,637,630,1,4014,132201,0,2020-06-01,2026-03-04,1,101,1,,1,,0,2025-06-13 00:00:00,2026-03-27 00:00:00
357,3943,473,1187,1,,,0,2020-07-01,2026-03-04,1,101,1,,1,,0,2025-06-14 00:00:00,2026-03-27 00:00:00
358,3979,184,1303,1,4030,134310,0,2021-06-05,2026-03-04,1,101,1,,1,,0,2025-06-15 00:00:00,2026-03-27 00:00:00
359,4005,427,1202,1,4039,132864,0,2021-10-01,2026-03-04,1,101,0,,1,,0,2025-06-15 00:00:00,2026-03-27 00:00:00
360,4005,20405,1219,1,4039,0,0,2020-06-15,2026-03-04,1,101,0,,1,,0,2025-06-15 00:00:00,2026-03-27 00:00:00
361,4005,20405,1220,1,4039,132864,0,2019-06-15,2026-03-04,1,101,0,,1,,0,2025-06-15 00:00:00,2026-03-27 00:00:00
362,4019,84,1323,1,4031,58190,0,2013-06-01,2026-03-04,1,101,1,,1,,0,2025-06-15 00:00:00,2026-03-27 00:00:00
363,4062,473,1175,1,4008,133780,0,2021-04-01,2026-03-04,1,101,0,,1,,0,2025-06-16 00:00:00,2026-03-27 00:00:00
364,4062,478,1325,1,4008,133504,0,2025-06-15,2026-03-04,1,101,1,,1,,0,2025-06-16 00:00:00,2026-03-27 00:00:00
365,4087,397,1326,1,4039,132040,0,2023-07-15,2026-03-04,1,101,1,"uploads/document/1750056593_fac5a3a3ee299466d8d9.pdf,",1,,0,2025-06-16 00:00:00,2026-03-27 00:00:00
366,134,20409,1327,1,4021,134404,0,2009-06-01,2026-03-04,1,101,0,,1,,0,2025-06-16 00:00:00,2026-03-27 00:00:00
367,4057,117,1328,1,4021,133210,0,2012-07-23,2026-03-04,1,101,0,,1,,0,2025-06-16 00:00:00,2026-03-27 00:00:00
368,4057,117,1215,1,4021,133210,0,2009-07-27,2026-03-04,1,101,0,,1,,0,2025-06-16 00:00:00,2026-03-27 00:00:00
369,4057,5,1184,1,4022,57601,0,1997-07-14,2026-03-04,1,101,0,,1,,0,2025-06-16 00:00:00,2026-03-27 00:00:00
370,4057,133,1329,1,4021,133210,0,1994-07-18,2026-03-04,1,101,0,,1,,0,2025-06-16 00:00:00,2026-03-27 00:00:00
